疾病病种,发病数,死亡数,date,year,month,url
流行性脑脊髓膜炎,0.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
百日咳,24.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
白喉,0.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
新生儿破伤风,0.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
猩红热,171.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
布鲁氏菌病,4.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
淋病,331.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
梅毒,2408.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
钩端螺旋体病,1.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
血吸虫病,0.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
疟疾,17.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
人感染H7N9禽流感,0.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
丙类传染病合计,12094.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
流行性感冒,1048.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
流行性腮腺炎,1524.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
风疹,5.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
急性出血性结膜炎,65.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
麻风病,2.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
斑疹伤寒,15.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
黑热病,0.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
包虫病,107.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
丝虫病,0.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
其他感染性腹泻病,1946.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
手足口病,7382.0,0.0,2017-11,2017,11,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2017/12/18/af499e21a00f4186be02f62f11a3cb10.shtml
甲乙丙类总计,29623.0,420.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
甲类传染病合计,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
鼠疫,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
霍乱,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
乙类传染病合计,16158.0,419.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
传染性非典型肺炎,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
艾滋病,1808.0,398.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
病毒性肝炎*,5405.0,5.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
甲型肝炎,158.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
乙型肝炎,4147.0,3.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
丙型肝炎,943.0,2.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
丁型肝炎,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
戊型肝炎,94.0,1.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
未分型肝炎,63.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
脊髓灰质炎,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
人感染高致病性禽流感,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
麻疹,10.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
流行性出血热,31.0,1.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
狂犬病,3.0,2.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
流行性乙型脑炎,5.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
登革热,2.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
炭疽,9.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
细菌性和阿米巴性痢疾,287.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
肺结核,5674.0,11.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
伤寒和副伤寒,32.0,1.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
流行性脑脊髓膜炎,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
百日咳,24.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
白喉,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
新生儿破伤风,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
猩红热,167.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
布鲁氏菌病,7.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
淋病,291.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
梅毒,2372.0,1.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
钩端螺旋体病,9.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
血吸虫病,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
疟疾,22.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
人感染H7N9禽流感,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
丙类传染病合计,13465.0,1.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
流行性感冒,2297.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
流行性腮腺炎,1666.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
风疹,5.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
急性出血性结膜炎,41.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
麻风病,8.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
斑疹伤寒,10.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
黑热病,3.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
包虫病,148.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
丝虫病,0.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
其他感染性腹泻病,4638.0,1.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
手足口病,4649.0,0.0,2017-12,2017,12,http://wsjkw.sc.gov.cn/scwsjkw/csgz2/2018/1/15/3060314bacb94b0f86d973ae702ba6a4.shtml
甲乙丙类总计,22597.0,151.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
甲乙类传染病合计,15691.0,151.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
鼠疫,0.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
霍乱,0.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
传染性非典型肺炎,0.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
艾滋病,451.0,131.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
病毒性肝炎*,5926.0,1.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
甲型肝炎,131.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
乙型肝炎,4677.0,1.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
丙型肝炎,932.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
丁型肝炎,1.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
戊型肝炎,119.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
未分型肝炎,66.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
脊髓灰质炎,0.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
人感染高致病性禽流感,0.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
麻疹,250.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
流行性出血热,9.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
狂犬病,3.0,2.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
流行性乙型脑炎,0.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
登革热,2.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
炭疽,3.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
细菌性和阿米巴性痢疾,321.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
肺结核,6259.0,12.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
伤寒和副伤寒,21.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
流行性脑脊髓膜炎,2.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
百日咳,27.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
白喉,0.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
新生儿破伤风,1.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
猩红热,71.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
布鲁氏菌病,2.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
淋病,210.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
梅毒,2106.0,2.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
钩端螺旋体病,0.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
血吸虫病,0.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
疟疾,21.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
人感染H7N9禽流感,6.0,3.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
丙类传染病合计,6906.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
流行性感冒,153.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
流行性腮腺炎,430.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
风疹,7.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
急性出血性结膜炎,28.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
麻风病,18.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
斑疹伤寒,8.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
黑热病,1.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
包虫病,60.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
丝虫病,0.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
其他感染性腹泻病,3539.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
手足口病,2662.0,0.0,2017-2,2017,2,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/3/14/fe9a9827597b49f09c8836a5cbcfcea1.shtml
甲乙丙类总计,26806.0,183.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
甲乙类传染病合计,17631.0,183.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
鼠疫,0.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
霍乱,0.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
传染性非典型肺炎,0.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
艾滋病,788.0,164.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
病毒性肝炎*,6254.0,2.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
甲型肝炎,171.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
乙型肝炎,4717.0,1.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
丙型肝炎,1158.0,1.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
丁型肝炎,2.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
戊型肝炎,137.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
未分型肝炎,69.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
脊髓灰质炎,0.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
人感染高致病性禽流感,0.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
麻疹,266.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
流行性出血热,18.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
狂犬病,1.0,1.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
流行性乙型脑炎,0.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
登革热,0.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
炭疽,1.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
细菌性和阿米巴性痢疾,308.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
肺结核,7135.0,12.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
伤寒和副伤寒,16.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
流行性脑脊髓膜炎,1.0,1.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
百日咳,27.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
白喉,0.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
新生儿破伤风,0.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
猩红热,132.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
布鲁氏菌病,4.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
淋病,281.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
梅毒,2387.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
钩端螺旋体病,1.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
血吸虫病,0.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
疟疾,8.0,0.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
人感染H7N9禽流感,3.0,3.0,2017-3,2017,3,http://wsjkw.sc.gov.cn/scwsjkw/gggs/2017/4/10/27ead5a6bfa94b3a8fa8cc4dad74c132.shtml
