疾病病种,发病数,死亡数,date,year,month,url
肝炎（未分型）,10.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
脊髓灰质炎,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
人感染高致病性禽流感,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
麻疹,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
出血热,2.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
狂犬病,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
流行性乙型脑炎,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
登革热,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
炭疽,1.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
细菌性和阿米巴性痢疾,23.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
肺结核,1574.0,10.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
伤寒+副伤寒,8.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
流行性脑脊髓膜炎,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
百日咳,1.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
白喉,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
新生儿破伤风,1.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
猩红热,100.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
布病,328.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
淋病,106.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
梅毒,1820.0,1.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
钩端螺旋体病,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
血吸虫病,1.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
疟疾,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
人感染H7N9禽流感,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
新型冠状病毒肺炎,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
丙类传染病合计,2233.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
流行性感冒,1157.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
流行性腮腺炎,172.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
风疹,4.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
急性出血性结膜炎,1.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
麻风病,4.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
斑疹伤寒,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
黑热病,2.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
包虫病,91.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
丝虫病,0.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
其它感染性腹泻,609.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
手足口病,193.0,0.0,2021-12,2021,12,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202201/4c6ddc3504f4438b95a58090ef11c73a.shtml
甲乙丙类总计,7850.0,69.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
甲乙类总计,6719.0,69.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
鼠疫,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
霍乱,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
传染性非典型肺炎,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
艾滋病,111.0,65.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
病毒性肝炎,2618.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
甲肝,26.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
乙肝,1993.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
丙肝,583.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
丁肝,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
戊肝,12.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
肝炎（未分型）,4.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
脊髓灰质炎,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
人感染高致病性禽流感,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
麻疹,2.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
出血热,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
狂犬病,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
流行性乙型脑炎,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
登革热,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
炭疽,1.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
细菌性和阿米巴性痢疾,28.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
肺结核,1800.0,3.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
伤寒+副伤寒,6.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
流行性脑脊髓膜炎,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
百日咳,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
白喉,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
新生儿破伤风,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
猩红热,22.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
布病,225.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
淋病,71.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
梅毒,1835.0,1.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
钩端螺旋体病,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
血吸虫病,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
疟疾,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
人感染H7N9禽流感,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
新型冠状病毒肺炎,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
丙类传染病合计,1131.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
流行性感冒,49.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
流行性腮腺炎,85.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
风疹,2.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
急性出血性结膜炎,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
麻风病,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
斑疹伤寒,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
黑热病,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
包虫病,68.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
丝虫病,0.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
其他感染性腹泻病,917.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
手足口病,10.0,0.0,2021-2,2021,2,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202103/618418ad4bc6417698440580d5c2a3fd.shtml
甲乙丙类总计,11399.0,63.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
甲乙类总计,9970.0,63.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
鼠疫,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
霍乱,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
传染性非典型肺炎,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
艾滋病,203.0,58.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
病毒性肝炎,3732.0,2.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
甲肝,36.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
乙肝,3020.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
丙肝,654.0,2.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
丁肝,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
戊肝,19.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
肝炎（未分型）,3.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
脊髓灰质炎,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
人感染高致病性禽流感,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
麻疹,1.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
出血热,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
狂犬病,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
流行性乙型脑炎,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
登革热,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
炭疽,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
细菌性和阿米巴性痢疾,43.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
肺结核,3372.0,3.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
伤寒+副伤寒,2.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
流行性脑脊髓膜炎,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
百日咳,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
白喉,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
新生儿破伤风,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
猩红热,18.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
布病,316.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
淋病,91.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
梅毒,2192.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
钩端螺旋体病,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
血吸虫病,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
疟疾,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
人感染H7N9禽流感,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
新型冠状病毒肺炎,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
丙类传染病合计,1429.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
流行性感冒,65.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
流行性腮腺炎,166.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
风疹,2.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
急性出血性结膜炎,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
麻风病,1.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
斑疹伤寒,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
黑热病,1.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
包虫病,115.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
丝虫病,0.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
其他感染性腹泻病,1061.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
手足口病,18.0,0.0,2021-3,2021,3,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202104/c7ba73c65b174b188ec667270877c90d.shtml
甲乙丙类总计,11593.0,65.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
甲乙类总计,10130.0,65.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
鼠疫,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
霍乱,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
传染性非典型肺炎,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
艾滋病,118.0,60.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
病毒性肝炎,3176.0,1.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
甲肝,26.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
乙肝,2494.0,1.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
丙肝,632.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
丁肝,2.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
戊肝,14.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
肝炎（未分型）,8.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
脊髓灰质炎,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
人感染高致病性禽流感,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
麻疹,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
出血热,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
狂犬病,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
流行性乙型脑炎,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
登革热,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
炭疽,3.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
细菌性和阿米巴性痢疾,48.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
肺结核,4177.0,4.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
伤寒+副伤寒,5.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
流行性脑脊髓膜炎,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
百日咳,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
白喉,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
新生儿破伤风,0.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
猩红热,20.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
布病,428.0,0.0,2021-4,2021,4,https://wjw.xinjiang.gov.cn//hfpc/jbjcypj/202105/50bafa3ae7d24e80b22ecf85273d60ff.shtml
