疾病病种,发病数,死亡数,date,year,month,url
甲型H1N1流感,25.0,1.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
麻疹,118.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
出血热,32.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
狂犬病,15.0,15.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
乙脑,2.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
登革热,2.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
炭疽,0.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
痢疾,562.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
肺结核,11960.0,6.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
伤寒+副伤寒,165.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
流脑,2.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
百日咳,0.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
白喉,0.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
新生儿破伤风,11.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
猩红热,20.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
布病,5.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
淋病,1510.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
梅毒,3740.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
钩体病,5.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
血吸虫病,0.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
疟疾,8.0,0.0,2010-5,2010,5,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943768.html
2010年6月广东省法定甲、乙类报告传染病发病、死亡统计表,,,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
甲乙合计,22691.0,115.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
鼠疫,0.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
霍乱,0.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
传染性非典,0.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
艾滋病,237.0,78.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
肝炎,4685.0,6.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
甲肝,116.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
乙肝,2616.0,3.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
丙肝,1364.0,2.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
戊肝,249.0,1.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
肝炎（未分型）,340.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
脊灰,0.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
人禽流感,0.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
甲型H1N1流感,20.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
麻疹,90.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
出血热,19.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
狂犬病,23.0,19.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
乙脑,34.0,1.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
登革热,0.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
炭疽,0.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
痢疾,684.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
肺结核,11210.0,8.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
伤寒+副伤寒,193.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
流脑,0.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
百日咳,1.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
白喉,0.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
新生儿破伤风,29.0,3.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
猩红热,27.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
布病,4.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
淋病,1560.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
梅毒,3854.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
钩体病,6.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
血吸虫病,0.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
疟疾,15.0,0.0,2010-6,2010,6,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943770.html
甲乙合计,23495.0,98.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
鼠疫,0.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
霍乱,3.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
传染性非典,0.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
艾滋病,418.0,59.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
肝炎,4719.0,4.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
甲肝,116.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
乙肝,2637.0,1.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
丙肝,1476.0,3.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
戊肝,182.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
肝炎（未分型）,308.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
脊灰,0.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
人禽流感,0.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
甲型H1N1流感,83.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
麻疹,79.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
出血热,21.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
狂犬病,20.0,19.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
乙脑,20.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
登革热,1.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
炭疽,0.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
痢疾,765.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
肺结核,11448.0,13.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
伤寒+副伤寒,215.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
流脑,0.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
百日咳,2.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
白喉,0.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
新生儿破伤风,23.0,2.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
猩红热,16.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
布病,5.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
淋病,1654.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
梅毒,3981.0,1.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
钩体病,8.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
血吸虫病,0.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
疟疾,14.0,0.0,2010-7,2010,7,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943772.html
附表2010年8月广东省法定甲、乙类报告传染病发病、死亡统计表,,,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
甲乙合计,22763.0,246.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
鼠疫,0.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
霍乱,1.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
传染性非典,0.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
艾滋病,254.0,207.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
肝炎,4773.0,3.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
甲肝,111.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
乙肝,2789.0,2.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
丙肝,1371.0,1.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
戊肝,192.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
肝炎（未分型）,310.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
脊灰,0.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
人禽流感,0.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
甲型H1N1流感,87.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
麻疹,54.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
出血热,16.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
狂犬病,21.0,21.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
乙脑,1.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
登革热,7.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
炭疽,0.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
痢疾,793.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
肺结核,11193.0,9.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
伤寒+副伤寒,230.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
流脑,1.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
百日咳,2.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
白喉,0.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
新生儿破伤风,27.0,3.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
猩红热,14.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
布病,4.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
淋病,1602.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
梅毒,3659.0,3.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
钩体病,7.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
血吸虫病,0.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
疟疾,17.0,0.0,2010-8,2010,8,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943774.html
2014年1月广东省法定甲、乙类报告传染病发病、死亡统计表,,,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
甲乙合计,30554.0,83.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
鼠疫,0.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
霍乱,0.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
传染性非典,0.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
艾滋病,188.0,42.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
肝炎,15964.0,8.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
甲肝,116.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
乙肝,13563.0,5.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
丙肝,1868.0,3.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
戊肝,224.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
肝炎（未分型）,193.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
脊灰,0.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
人感染高致病性禽流感,0.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
麻疹,246.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
出血热,49.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
狂犬病,13.0,15.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
乙脑,1.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
登革热,1.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
炭疽,0.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
痢疾,232.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
肺结核,7587.0,8.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
伤寒+副伤寒,116.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
流脑,3.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
百日咳,6.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
白喉,0.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
新生儿破伤风,7.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
猩红热,364.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
布病,6.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
淋病,1733.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
梅毒,3977.0,2.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
钩体病,4.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
血吸虫病,11.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
疟疾,11.0,0.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
人感染H7N9禽流感,35.0,8.0,2014-1,2014,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_3265903.html
2015年1月广东省法定甲、乙类报告传染病发病、死亡统计表,,,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
甲乙合计,31576.0,79.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
鼠疫,0.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
霍乱,0.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
传染性非典,0.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
艾滋病,225.0,52.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
肝炎,17340.0,3.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
甲肝,147.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
乙肝,14864.0,2.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
丙肝,1863.0,1.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
戊肝,237.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
肝炎（未分型）,229.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
脊灰,0.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
人感染高致病性禽流感,0.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
麻疹,51.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
出血热,53.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
狂犬病,7.0,9.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
乙脑,0.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
登革热,6.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
炭疽,0.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
痢疾,189.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
肺结核,7575.0,7.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
伤寒+副伤寒,75.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
流脑,1.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
百日咳,28.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
白喉,0.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
新生儿破伤风,2.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
猩红热,533.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
布病,9.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
淋病,1298.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
梅毒,4138.0,1.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
钩体病,1.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
血吸虫病,10.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
疟疾,5.0,0.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
人感染H7N9禽流感,30.0,7.0,2015-1,2015,1,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943965.html
2015年2月广东省法定甲、乙类报告传染病发病、死亡统计表,,,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
甲乙合计,22722.0,74.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
鼠疫,0.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
霍乱,0.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
传染性非典,0.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
艾滋病,224.0,43.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
肝炎,12192.0,4.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
甲肝,95.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
乙肝,10279.0,4.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
丙肝,1454.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
戊肝,175.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
肝炎（未分型）,189.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
脊灰,0.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
人感染高致病性禽流感,0.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
麻疹,75.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
出血热,56.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
狂犬病,5.0,5.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
乙脑,0.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
登革热,10.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
炭疽,0.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
痢疾,150.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
肺结核,5951.0,6.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
伤寒+副伤寒,84.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
流脑,1.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
百日咳,34.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
白喉,0.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
新生儿破伤风,3.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
猩红热,239.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
布病,8.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
淋病,823.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
梅毒,2812.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
钩体病,0.0,0.0,2015-2,2015,2,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_1943978.html
