疾病病种,发病数,死亡数,date,year,month,url
流行性感冒,1755.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
流行性腮腺炎,702.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
风疹,1100.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
急性出血性结膜炎,294.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
麻风病,0.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
斑疹伤寒,0.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
黑热病,0.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
包虫病,0.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
丝虫病,0.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
其它感染性腹泻病,2592.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
手足口病,11430.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
水痘,5690.0,0.0,2019-6,2019,6,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112772.html
甲乙丙类总计,20292.0,114.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
甲乙类,9492.0,114.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
鼠疫,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
霍乱,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
传染性非典,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
艾滋病,382.0,101.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
肝炎,2977.0,1.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
甲肝,87.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
乙肝,2216.0,1.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
丙肝,530.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
丁肝,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
戊肝,121.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
肝炎（未分型）,23.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
脊灰,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
人感染高致病性禽流感,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
麻疹,3.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
出血热,1.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
狂犬病,3.0,3.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
乙脑,5.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
登革热,30.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
炭疽,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
痢疾,490.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
肺结核,2702.0,9.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
伤寒+副伤寒,17.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
流脑,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
百日咳,305.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
白喉,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
新生儿破伤风,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
猩红热,52.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
布病,10.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
淋病,284.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
梅毒,2229.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
钩体病,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
血吸虫病,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
疟疾,2.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
人感染H7N9禽流感,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
丙类传染病合计,10800.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
流行性感冒,923.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
流行性腮腺炎,454.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
风疹,317.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
急性出血性结膜炎,309.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
麻风病,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
斑疹伤寒,1.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
黑热病,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
包虫病,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
丝虫病,0.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
其它感染性腹泻病,2981.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
手足口病,5815.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
水痘,2964.0,0.0,2019-7,2019,7,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112814.html
甲乙丙类总计,15743.0,103.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
甲乙类,8786.0,103.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
鼠疫,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
霍乱,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
传染性非典,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
艾滋病,345.0,94.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
肝炎,2725.0,4.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
甲肝,62.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
乙肝,2027.0,3.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
丙肝,501.0,1.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
丁肝,1.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
戊肝,120.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
肝炎（未分型）,14.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
脊灰,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
人感染高致病性禽流感,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
麻疹,6.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
出血热,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
狂犬病,2.0,1.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
乙脑,9.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
登革热,40.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
炭疽,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
痢疾,434.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
肺结核,2526.0,4.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
伤寒+副伤寒,17.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
流脑,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
百日咳,290.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
白喉,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
新生儿破伤风,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
猩红热,17.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
布病,4.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
淋病,284.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
梅毒,2083.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
钩体病,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
血吸虫病,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
疟疾,4.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
人感染H7N9禽流感,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
丙类传染病合计,6957.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
流行性感冒,620.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
流行性腮腺炎,333.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
风疹,152.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
急性出血性结膜炎,196.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
麻风病,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
斑疹伤寒,3.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
黑热病,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
包虫病,1.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
丝虫病,0.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
其它感染性腹泻病,2971.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
手足口病,2681.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
水痘,1129.0,0.0,2019-8,2019,8,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112826.html
甲乙丙类总计,16155.0,84.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
甲乙类,9185.0,84.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
鼠疫,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
霍乱,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
传染性非典,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
艾滋病,296.0,78.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
肝炎,2617.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
甲肝,65.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
乙肝,2004.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
丙肝,443.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
丁肝,1.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
戊肝,89.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
肝炎（未分型）,15.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
脊灰,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
人感染高致病性禽流感,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
麻疹,6.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
出血热,1.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
狂犬病,2.0,2.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
乙脑,3.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
登革热,765.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
炭疽,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
痢疾,348.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
肺结核,2519.0,4.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
伤寒+副伤寒,8.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
流脑,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
百日咳,199.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
白喉,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
新生儿破伤风,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
猩红热,34.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
布病,7.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
淋病,287.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
梅毒,2090.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
钩体病,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
血吸虫病,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
疟疾,3.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
人感染H7N9禽流感,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
丙类传染病合计,6970.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
流行性感冒,889.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
流行性腮腺炎,548.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
风疹,55.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
急性出血性结膜炎,178.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
麻风病,0.0,0.0,2019-9,2019,9,https://wsjkw.cq.gov.cn/zwgk_242/wsjklymsxx/ylws_266434/jbfk_266438/yqxx/202112/t20211209_10112839.html
